"","Term","Ont","N","DE","P.DE","FDR"
"GO:0030182","neuron differentiation","BP",964,517,0.991792132550052,1
"GO:0050909","sensory perception of taste","BP",34,13,0.992009241246064,1
"GO:0003785","actin monomer binding","MF",21,7,0.992572927334901,1
"GO:0009309","amine biosynthetic process","BP",21,7,0.992572927334901,1
"GO:0048483","autonomic nervous system development","BP",21,7,0.992572927334901,1
"GO:0048841","regulation of axon extension involved in axon guidance","BP",21,7,0.992572927334901,1
"GO:0051304","chromosome separation","BP",81,36,0.992663878033955,1
"GO:0051306","mitotic sister chromatid separation","BP",57,24,0.992668657375802,1
"GO:0042475","odontogenesis of dentin-containing tooth","BP",57,24,0.992668657375802,1
"GO:0060170","ciliary membrane","CC",55,23,0.9927559452423,1
"GO:1904294","positive regulation of ERAD pathway","BP",14,4,0.992873104605184,1
"GO:0005523","tropomyosin binding","MF",14,4,0.992873104605184,1
"GO:0000904","cell morphogenesis involved in differentiation","BP",549,287,0.992908833062928,1
"GO:0055001","muscle cell development","BP",124,58,0.992917640434448,1
"GO:1904031","positive regulation of cyclin-dependent protein kinase activity","BP",30,11,0.993035295252345,1
"GO:0032350","regulation of hormone metabolic process","BP",30,11,0.993035295252345,1
"GO:0007431","salivary gland development","BP",30,11,0.993035295252345,1
"GO:0005796","Golgi lumen","CC",49,20,0.993138066582061,1
"GO:0005875","microtubule associated complex","CC",128,60,0.993183287248751,1
"GO:0015318","inorganic molecular entity transmembrane transporter activity","MF",544,284,0.993343043231802,1
"GO:0007286","spermatid development","BP",101,46,0.993420227782031,1
"GO:0009925","basal plasma membrane","CC",28,10,0.993630408354234,1
"GO:0090102","cochlea development","BP",28,10,0.993630408354234,1
"GO:0003416","endochondral bone growth","BP",28,10,0.993630408354234,1
"GO:0048103","somatic stem cell division","BP",19,6,0.993739044732862,1
"GO:0042166","acetylcholine binding","MF",9,2,0.99382244926507,1
"GO:0099641","anterograde axonal protein transport","BP",9,2,0.99382244926507,1
"GO:0071468","cellular response to acidic pH","BP",9,2,0.99382244926507,1
"GO:0021516","dorsal spinal cord development","BP",9,2,0.99382244926507,1
"GO:0090177","establishment of planar polarity involved in neural tube closure","BP",9,2,0.99382244926507,1
"GO:0060601","lateral sprouting from an epithelium","BP",9,2,0.99382244926507,1
"GO:0098734","macromolecule depalmitoylation","BP",9,2,0.99382244926507,1
"GO:0071599","otic vesicle development","BP",9,2,0.99382244926507,1
"GO:0098599","palmitoyl hydrolase activity","MF",9,2,0.99382244926507,1
"GO:0008474","palmitoyl-(protein) hydrolase activity","MF",9,2,0.99382244926507,1
"GO:0002084","protein depalmitoylation","BP",9,2,0.99382244926507,1
"GO:0090178","regulation of establishment of planar polarity involved in neural tube closure","BP",9,2,0.99382244926507,1
"GO:0048478","replication fork protection","BP",9,2,0.99382244926507,1
"GO:0009642","response to light intensity","BP",9,2,0.99382244926507,1
"GO:0030154","cell differentiation","BP",2870,1585,0.993845530877038,1
"GO:1990048","anterograde neuronal dense core vesicle transport","BP",6,1,0.993931487751158,1
"GO:0006501","C-terminal protein lipidation","BP",6,1,0.993931487751158,1
"GO:0042074","cell migration involved in gastrulation","BP",6,1,0.993931487751158,1
"GO:0021800","cerebral cortex tangential migration","BP",6,1,0.993931487751158,1
"GO:0031087","deadenylation-independent decapping of nuclear-transcribed mRNA","BP",6,1,0.993931487751158,1
"GO:0097433","dense body","CC",6,1,0.993931487751158,1
"GO:0016102","diterpenoid biosynthetic process","BP",6,1,0.993931487751158,1
"GO:0033080","immature T cell proliferation in thymus","BP",6,1,0.993931487751158,1
"GO:0034987","immunoglobulin receptor binding","MF",6,1,0.993931487751158,1
"GO:0061439","kidney vasculature morphogenesis","BP",6,1,0.993931487751158,1
"GO:0060174","limb bud formation","BP",6,1,0.993931487751158,1
"GO:0001554","luteolysis","BP",6,1,0.993931487751158,1
"GO:0072687","meiotic spindle","CC",6,1,0.993931487751158,1
"GO:0061744","motor behavior","BP",6,1,0.993931487751158,1
"GO:0070100","negative regulation of chemokine-mediated signaling pathway","BP",6,1,0.993931487751158,1
"GO:0032375","negative regulation of cholesterol transport","BP",6,1,0.993931487751158,1
"GO:0035795","negative regulation of mitochondrial membrane permeability","BP",6,1,0.993931487751158,1
"GO:0032372","negative regulation of sterol transport","BP",6,1,0.993931487751158,1
"GO:0005167","neurotrophin TRK receptor binding","MF",6,1,0.993931487751158,1
"GO:0005168","neurotrophin TRKA receptor binding","MF",6,1,0.993931487751158,1
"GO:0071600","otic vesicle morphogenesis","BP",6,1,0.993931487751158,1
"GO:1990050","phosphatidic acid transporter activity","MF",6,1,0.993931487751158,1
"GO:1903071","positive regulation of ER-associated ubiquitin-dependent protein catabolic process","BP",6,1,0.993931487751158,1
"GO:0034112","positive regulation of homotypic cell-cell adhesion","BP",6,1,0.993931487751158,1
"GO:0002666","positive regulation of T cell tolerance induction","BP",6,1,0.993931487751158,1
"GO:1990756","protein binding, bridging involved in substrate recognition for ubiquitination","MF",6,1,0.993931487751158,1
"GO:0051105","regulation of DNA ligation","BP",6,1,0.993931487751158,1
"GO:0003062","regulation of heart rate by chemical signal","BP",6,1,0.993931487751158,1
"GO:0061438","renal system vasculature morphogenesis","BP",6,1,0.993931487751158,1
"GO:0002138","retinoic acid biosynthetic process","BP",6,1,0.993931487751158,1
"GO:0015355","secondary active monocarboxylate transmembrane transporter activity","MF",6,1,0.993931487751158,1
"GO:0030280","structural constituent of epidermis","MF",6,1,0.993931487751158,1
"GO:0071816","tail-anchored membrane protein insertion into ER membrane","BP",6,1,0.993931487751158,1
"GO:0015643","toxic substance binding","MF",6,1,0.993931487751158,1
"GO:1990939","ATP-dependent microtubule motor activity","MF",39,15,0.994266596296196,1
"GO:0042445","hormone metabolic process","BP",148,70,0.994420813207063,1
"GO:0048667","cell morphogenesis involved in neuron differentiation","BP",430,221,0.994530320011809,1
"GO:0005179","hormone activity","MF",37,14,0.994578784976787,1
"GO:0005887","integral component of plasma membrane","CC",1033,553,0.994662221574219,1
"GO:0010927","cellular component assembly involved in morphogenesis","BP",86,38,0.994710327774289,1
"GO:0042476","odontogenesis","BP",86,38,0.994710327774289,1
"GO:0043588","skin development","BP",175,84,0.994775239782084,1
"GO:0032420","stereocilium","CC",35,13,0.994922088400482,1
"GO:0005216","ion channel activity","MF",245,121,0.994943763213009,1
"GO:0071467","cellular response to pH","BP",17,5,0.994977359218804,1
"GO:0003338","metanephros morphogenesis","BP",17,5,0.994977359218804,1
"GO:0007274","neuromuscular synaptic transmission","BP",17,5,0.994977359218804,1
"GO:0034587","piRNA metabolic process","BP",17,5,0.994977359218804,1
"GO:0097228","sperm principal piece","CC",17,5,0.994977359218804,1
"GO:0001223","transcription coactivator binding","MF",17,5,0.994977359218804,1
"GO:0071312","cellular response to alkaloid","BP",24,8,0.99497932474716,1
"GO:0005858","axonemal dynein complex","CC",12,3,0.995001594798299,1
"GO:0097094","craniofacial suture morphogenesis","BP",12,3,0.995001594798299,1
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",12,3,0.995001594798299,1
"GO:0060749","mammary gland alveolus development","BP",12,3,0.995001594798299,1
"GO:0061377","mammary gland lobule development","BP",12,3,0.995001594798299,1
"GO:0045837","negative regulation of membrane potential","BP",12,3,0.995001594798299,1
"GO:0010917","negative regulation of mitochondrial membrane potential","BP",12,3,0.995001594798299,1
"GO:0019908","nuclear cyclin-dependent protein kinase holoenzyme complex","CC",12,3,0.995001594798299,1
"GO:0004984","olfactory receptor activity","MF",12,3,0.995001594798299,1
"GO:0003184","pulmonary valve morphogenesis","BP",12,3,0.995001594798299,1
"GO:0032426","stereocilium tip","CC",12,3,0.995001594798299,1
"GO:0001741","XY body","CC",12,3,0.995001594798299,1
"GO:0005201","extracellular matrix structural constituent","MF",100,45,0.995023713342085,1
"GO:0015267","channel activity","MF",262,130,0.995079813439662,1
"GO:0022803","passive transmembrane transporter activity","MF",262,130,0.995079813439662,1
"GO:0043583","ear development","BP",137,64,0.99511973134104,1
"GO:0010965","regulation of mitotic sister chromatid separation","BP",54,22,0.995123799556088,1
"GO:0044784","metaphase/anaphase transition of cell cycle","BP",52,21,0.995243327017374,1
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","BP",52,21,0.995243327017374,1
"GO:0071526","semaphorin-plexin signaling pathway","BP",33,12,0.995296654245236,1
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","BP",50,20,0.995378505371888,1
"GO:0030071","regulation of mitotic metaphase/anaphase transition","BP",50,20,0.995378505371888,1
"GO:0048644","muscle organ morphogenesis","BP",48,19,0.995530100081345,1
"GO:0009268","response to pH","BP",31,11,0.995701871494683,1
"GO:0060412","ventricular septum morphogenesis","BP",31,11,0.995701871494683,1
"GO:0035637","multicellular organismal signaling","BP",126,58,0.995842454245078,1
"GO:0042165","neurotransmitter binding","MF",29,10,0.996136074870288,1
"GO:0032465","regulation of cytokinesis","BP",71,30,0.996208814906667,1
"GO:0001578","microtubule bundle formation","BP",69,29,0.99624211714858,1
"GO:0061217","regulation of mesonephros development","BP",15,4,0.99625292771476,1
"GO:0072009","nephron epithelium development","BP",67,28,0.996282627039997,1
"GO:0022890","inorganic cation transmembrane transporter activity","MF",403,205,0.996312538317892,1
"GO:0005604","basement membrane","CC",63,26,0.996387072150281,1
"GO:0055003","cardiac myofibril assembly","BP",20,6,0.996497855212219,1
"GO:0008045","motor neuron axon guidance","BP",20,6,0.996497855212219,1
"GO:0033081","regulation of T cell differentiation in thymus","BP",20,6,0.996497855212219,1
"GO:0051781","positive regulation of cell division","BP",59,24,0.996525794696403,1
"GO:0005929","cilium","CC",444,227,0.996542576189673,1
"GO:1905819","negative regulation of chromosome separation","BP",38,14,0.996554159877026,1
"GO:2000816","negative regulation of mitotic sister chromatid separation","BP",38,14,0.996554159877026,1
"GO:0032421","stereocilium bundle","CC",38,14,0.996554159877026,1
"GO:0060089","molecular transducer activity","MF",744,391,0.996593548397507,1
"GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","BP",27,9,0.996596159204117,1
"GO:0007435","salivary gland morphogenesis","BP",27,9,0.996596159204117,1
"GO:0022838","substrate-specific channel activity","MF",249,122,0.996706429232313,1
"GO:0032989","cellular component morphogenesis","BP",866,458,0.996769475754891,1
"GO:0048729","tissue morphogenesis","BP",450,230,0.996789847117447,1
"GO:0070405","ammonium ion binding","MF",36,13,0.996813458956678,1
"GO:0046658","anchored component of plasma membrane","CC",36,13,0.996813458956678,1
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","BP",36,13,0.996813458956678,1
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","BP",36,13,0.996813458956678,1
"GO:0009887","animal organ morphogenesis","BP",701,367,0.99686835974995,1
"GO:0008076","voltage-gated potassium channel complex","CC",51,20,0.996920019470223,1
"GO:0044420","extracellular matrix component","CC",34,12,0.997089788608421,1
"GO:0007094","mitotic spindle assembly checkpoint","BP",34,12,0.997089788608421,1
"GO:0071174","mitotic spindle checkpoint","BP",34,12,0.997089788608421,1
"GO:0071173","spindle assembly checkpoint","BP",34,12,0.997089788608421,1
"GO:0031577","spindle checkpoint","BP",34,12,0.997089788608421,1
"GO:0005104","fibroblast growth factor receptor binding","MF",10,2,0.997092233514849,1
"GO:0072234","metanephric nephron tubule development","BP",10,2,0.997092233514849,1
"GO:0021783","preganglionic parasympathetic fiber development","BP",10,2,0.997092233514849,1
"GO:0050906","detection of stimulus involved in sensory perception","BP",70,29,0.997379622741093,1
"GO:0021681","cerebellar granular layer development","BP",7,1,0.997409072064757,1
"GO:0021604","cranial nerve structural organization","BP",7,1,0.997409072064757,1
"GO:0060363","cranial suture morphogenesis","BP",7,1,0.997409072064757,1
"GO:0099519","dense core granule cytoskeletal transport","BP",7,1,0.997409072064757,1
"GO:0032253","dense core granule localization","BP",7,1,0.997409072064757,1
"GO:1901950","dense core granule transport","BP",7,1,0.997409072064757,1
"GO:0021612","facial nerve structural organization","BP",7,1,0.997409072064757,1
"GO:0060558","regulation of calcidiol 1-monooxygenase activity","BP",7,1,0.997409072064757,1
"GO:0015279","store-operated calcium channel activity","MF",7,1,0.997409072064757,1
"GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","MF",43,16,0.997486766907098,1
"GO:0060536","cartilage morphogenesis","BP",13,3,0.997506297188119,1
"GO:0072273","metanephric nephron morphogenesis","BP",13,3,0.997506297188119,1
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis","BP",13,3,0.997506297188119,1
"GO:0019226","transmission of nerve impulse","BP",41,15,0.997655864797578,1
"GO:0003007","heart morphogenesis","BP",163,76,0.997665014812799,1
"GO:0005261","cation channel activity","MF",190,90,0.997733258237147,1
"GO:0072080","nephron tubule development","BP",56,22,0.997791531202391,1
"GO:0061326","renal tubule development","BP",56,22,0.997791531202391,1
"GO:0000307","cyclin-dependent protein kinase holoenzyme complex","CC",39,14,0.997835195482291,1
"GO:0030239","myofibril assembly","BP",52,20,0.997967952253254,1
"GO:1902667","regulation of axon guidance","BP",28,9,0.998000988554062,1
"GO:0048812","neuron projection morphogenesis","BP",477,243,0.99801524478629,1
"GO:0072073","kidney epithelium development","BP",87,37,0.998016835335844,1
"GO:0001658","branching involved in ureteric bud morphogenesis","BP",37,13,0.998023907362453,1
"GO:1904029","regulation of cyclin-dependent protein kinase activity","BP",85,36,0.998027421068618,1
"GO:0007600","sensory perception","BP",336,167,0.99803424127188,1
"GO:0030215","semaphorin receptor binding","MF",16,4,0.998056343402195,1
"GO:0003777","microtubule motor activity","MF",71,29,0.998188037674387,1
"GO:0007283","spermatogenesis","BP",357,178,0.998197019643464,1
"GO:0008013","beta-catenin binding","MF",67,27,0.998266262169438,1
"GO:0061333","renal tubule morphogenesis","BP",46,17,0.998283740778778,1
"GO:0120039","plasma membrane bounded cell projection morphogenesis","BP",491,250,0.998331028684383,1
"GO:0001823","mesonephros development","BP",63,25,0.998360826600547,1
"GO:0031226","intrinsic component of plasma membrane","CC",1089,578,0.998361228658837,1
"GO:0031012","extracellular matrix","CC",322,159,0.998366876527249,1
"GO:0048858","cell projection morphogenesis","BP",493,251,0.998371833696413,1
"GO:0042472","inner ear morphogenesis","BP",57,22,0.998534750764578,1
"GO:0015081","sodium ion transmembrane transporter activity","MF",98,42,0.998559230820174,1
"GO:0098590","plasma membrane region","CC",831,435,0.998595898160889,1
"GO:0055002","striated muscle cell development","BP",118,52,0.998596986094445,1
"GO:0009593","detection of chemical stimulus","BP",55,21,0.998601373808866,1
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","BP",82,34,0.99863736131841,1
"GO:0008574","ATP-dependent microtubule motor activity, plus-end-directed","MF",24,7,0.998638532240904,1
"GO:0048486","parasympathetic nervous system development","BP",11,2,0.998643295619218,1
"GO:1905383","protein localization to presynapse","BP",11,2,0.998643295619218,1
"GO:0030240","skeletal muscle thin filament assembly","BP",11,2,0.998643295619218,1
"GO:0061564","axon development","BP",370,184,0.998708566490989,1
"GO:0044441","ciliary part","CC",342,169,0.998721451641651,1
"GO:0045178","basal part of cell","CC",38,13,0.998788176054875,1
"GO:0062023","collagen-containing extracellular matrix","CC",267,129,0.99880013096414,1
"GO:0090171","chondrocyte morphogenesis","BP",8,1,0.998893915677349,1
"GO:0003414","chondrocyte morphogenesis involved in endochondral bone morphogenesis","BP",8,1,0.998893915677349,1
"GO:0008024","cyclin/CDK positive transcription elongation factor complex","CC",8,1,0.998893915677349,1
"GO:0021561","facial nerve development","BP",8,1,0.998893915677349,1
"GO:0021610","facial nerve morphogenesis","BP",8,1,0.998893915677349,1
"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP",8,1,0.998893915677349,1
"GO:0003422","growth plate cartilage morphogenesis","BP",8,1,0.998893915677349,1
"GO:0002177","manchette","CC",8,1,0.998893915677349,1
"GO:0005165","neurotrophin receptor binding","MF",8,1,0.998893915677349,1
"GO:0007606","sensory perception of chemical stimulus","BP",62,24,0.998943031632604,1
"GO:0031430","M band","CC",22,6,0.998947216911142,1
"GO:0003774","motor activity","MF",109,47,0.99895779390236,1
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","BP",89,37,0.999009473288051,1
"GO:0051985","negative regulation of chromosome segregation","BP",43,15,0.99908256435117,1
"GO:0033046","negative regulation of sister chromatid segregation","BP",43,15,0.99908256435117,1
"GO:0034705","potassium channel complex","CC",56,21,0.999087279372751,1
"GO:0048232","male gamete generation","BP",372,184,0.999114486726382,1
"GO:0044459","plasma membrane part","CC",1945,1051,0.999118425087793,1
"GO:0072171","mesonephric tubule morphogenesis","BP",41,14,0.999172983822853,1
"GO:0033048","negative regulation of mitotic sister chromatid segregation","BP",41,14,0.999172983822853,1
"GO:0060675","ureteric bud morphogenesis","BP",41,14,0.999172983822853,1
"GO:0050912","detection of chemical stimulus involved in sensory perception of taste","BP",20,5,0.999236515458521,1
"GO:0048846","axon extension involved in axon guidance","BP",25,7,0.999245761676074,1
"GO:1902284","neuron projection extension involved in neuron projection guidance","BP",25,7,0.999245761676074,1
"GO:0032990","cell part morphogenesis","BP",511,258,0.999291851052525,1
"GO:0055013","cardiac muscle cell development","BP",61,23,0.99933587862934,1
"GO:0072163","mesonephric epithelium development","BP",61,23,0.99933587862934,1
"GO:0072164","mesonephric tubule development","BP",61,23,0.99933587862934,1
"GO:0001657","ureteric bud development","BP",61,23,0.99933587862934,1
"GO:0050877","nervous system process","BP",637,326,0.999342984954093,1
"GO:0048532","anatomical structure arrangement","BP",12,2,0.999371635783402,1
"GO:1905276","regulation of epithelial tube formation","BP",12,2,0.999371635783402,1
"GO:0030656","regulation of vitamin metabolic process","BP",12,2,0.999371635783402,1
"GO:0007409","axonogenesis","BP",340,166,0.999378651598841,1
"GO:0046873","metal ion transmembrane transporter activity","MF",291,140,0.999396066746743,1
"GO:0072078","nephron tubule morphogenesis","BP",44,15,0.999434617091838,1
"GO:0048839","inner ear development","BP",121,52,0.999454435529369,1
"GO:0051302","regulation of cell division","BP",127,55,0.999455991420901,1
"GO:0051784","negative regulation of nuclear division","BP",53,19,0.999488478765122,1
"GO:0003401","axis elongation","BP",18,4,0.999494694739595,1
"GO:0097014","ciliary plasm","CC",95,39,0.999501664765343,1
"GO:0015079","potassium ion transmembrane transporter activity","MF",95,39,0.999501664765343,1
"GO:0055006","cardiac cell development","BP",66,25,0.999517164385129,1
"GO:0060026","convergent extension","BP",9,1,0.999527848978883,1
"GO:0032536","regulation of cell projection size","BP",9,1,0.999527848978883,1
"GO:0048468","cell development","BP",1552,828,0.999567554538797,1
"GO:0045839","negative regulation of mitotic nuclear division","BP",49,17,0.999570967979389,1
"GO:0034703","cation channel complex","CC",132,57,0.999605255120304,1
"GO:0072028","nephron morphogenesis","BP",47,16,0.999612892980172,1
"GO:0072088","nephron epithelium morphogenesis","BP",45,15,0.999654826304227,1
"GO:0005930","axoneme","CC",94,38,0.999660361140515,1
"GO:0008083","growth factor activity","MF",84,33,0.999702490355567,1
"GO:0048739","cardiac muscle fiber development","BP",16,3,0.999709012480003,1
"GO:0060993","kidney morphogenesis","BP",61,22,0.999739702753383,1
"GO:0005249","voltage-gated potassium channel activity","MF",46,15,0.99979114086717,1
"GO:0005267","potassium channel activity","MF",68,25,0.999794496008327,1
"GO:0034702","ion channel complex","CC",172,76,0.999805381643937,1
"GO:0030545","receptor regulator activity","MF",252,117,0.999811760036474,1
"GO:0044447","axoneme part","CC",30,8,0.99983627248702,1
"GO:1902495","transmembrane transporter complex","CC",187,83,0.999863252854194,1
"GO:1990351","transporter complex","CC",195,87,0.999868470662813,1
"GO:0050919","negative chemotaxis","BP",28,7,0.999879456272273,1
"GO:0140110","transcription regulator activity","MF",1539,813,0.9999125435698,1
"GO:0033038","bitter taste receptor activity","MF",11,1,0.999913990649343,1
"GO:0036379","myofilament","CC",26,6,0.999916403234861,1
"GO:0048018","receptor ligand activity","MF",226,102,0.999916679087552,1
"GO:0003008","system process","BP",1139,590,0.999954335877213,1
"GO:0033561","regulation of water loss via skin","BP",16,2,0.999972627447755,1
"GO:0005865","striated muscle thin filament","CC",25,5,0.999973000438314,1
"GO:0061436","establishment of skin barrier","BP",13,1,0.999984337918979,1
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",34,8,0.999986188473529,1
"GO:0003700","DNA-binding transcription factor activity","MF",1231,634,0.999991375023011,1
"GO:0007411","axon guidance","BP",194,81,0.999995614847246,1
"GO:0097485","neuron projection guidance","BP",195,81,0.999996866450704,1
"GO:0008527","taste receptor activity","MF",15,1,0.999997149032601,1
"GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","MF",1150,585,0.999997809052999,1
"GO:0070060","'de novo' actin filament nucleation","BP",1,0,1,1
"GO:0047777","(3S)-citramalyl-CoA lyase activity","MF",1,0,1,1
"GO:0000721","(R,R)-butanediol dehydrogenase activity","MF",1,0,1,1
"GO:0051990","(R)-2-hydroxyglutarate dehydrogenase activity","MF",1,0,1,1
"GO:0003973","(S)-2-hydroxy-acid oxidase activity","MF",1,0,1,1
"GO:0047298","(S)-3-amino-2-methylpropionate transaminase activity","MF",1,0,1,1
"GO:0047323","[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity","MF",1,0,1,1
"GO:0050405","[acetyl-CoA carboxylase] kinase activity","MF",1,0,1,1
"GO:0033872","[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity","MF",1,0,1,1
"GO:0047322","[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity","MF",1,0,1,1
"GO:0071886","1-(4-iodo-2,5-dimethoxyphenyl)propan-2-amine binding","MF",1,0,1,1
"GO:0042218","1-aminocyclopropane-1-carboxylate biosynthetic process","BP",1,0,1,1
"GO:0018871","1-aminocyclopropane-1-carboxylate metabolic process","BP",1,0,1,1
"GO:0000285","1-phosphatidylinositol-3-phosphate 5-kinase activity","MF",1,0,1,1
"GO:0033737","1-pyrroline dehydrogenase activity","MF",1,0,1,1
"GO:0003844","1,4-alpha-glucan branching enzyme activity","MF",1,0,1,1
"GO:0102752","1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)","MF",1,0,1,1
"GO:0050571","1,5-anhydro-D-fructose reductase activity","MF",1,0,1,1
"GO:0009257","10-formyltetrahydrofolate biosynthetic process","BP",1,0,1,1
"GO:0033885","10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity","MF",1,0,1,1
"GO:0036134","12-hydroxyheptadecatrienoic acid synthase activity","MF",1,0,1,1
"GO:0047020","15-hydroxyprostaglandin-D dehydrogenase (NADP+) activity","MF",1,0,1,1
"GO:0103002","16-hydroxypalmitate dehydrogenase activity","MF",1,0,1,1
"GO:0047442","17-alpha-hydroxyprogesterone aldolase activity","MF",1,0,1,1
"GO:0047006","17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity","MF",1,0,1,1
"GO:0032440","2-alkenal reductase [NAD(P)] activity","MF",1,0,1,1
"GO:0047545","2-hydroxyglutarate dehydrogenase activity","MF",1,0,1,1
"GO:0047547","2-methylcitrate dehydratase activity","MF",1,0,1,1
"GO:0046360","2-oxobutyrate biosynthetic process","BP",1,0,1,1
"GO:0044596","3-demethylubiquinone-10 3-O-methyltransferase activity","MF",1,0,1,1
"GO:0008689","3-demethylubiquinone-9 3-O-methyltransferase activity","MF",1,0,1,1
"GO:0061542","3-demethylubiquinone-n 3-O-methyltransferase activity","MF",1,0,1,1
"GO:0003860","3-hydroxyisobutyryl-CoA hydrolase activity","MF",1,0,1,1
"GO:0016784","3-mercaptopyruvate sulfurtransferase activity","MF",1,0,1,1
"GO:0018733","3,4-dihydrocoumarin hydrolase activity","MF",1,0,1,1
"GO:1990886","3,4-dihydroxy-5-polyprenylbenzoic acid O-methyltransferase activity","MF",1,0,1,1
"GO:0070337","3'-flap-structured DNA binding","MF",1,0,1,1
"GO:0008254","3'-nucleotidase activity","MF",1,0,1,1
"GO:0004134","4-alpha-glucanotransferase activity","MF",1,0,1,1
"GO:0003867","4-aminobutyrate transaminase activity","MF",1,0,1,1
"GO:0032144","4-aminobutyrate transaminase complex","CC",1,0,1,1
"GO:0034386","4-aminobutyrate:2-oxoglutarate transaminase activity","MF",1,0,1,1
"GO:0018601","4-nitrophenol 2-monooxygenase activity","MF",1,0,1,1
"GO:0018960","4-nitrophenol metabolic process","BP",1,0,1,1
"GO:0047105","4-trimethylammoniobutyraldehyde dehydrogenase activity","MF",1,0,1,1
"GO:0043727","5-amino-4-imidazole carboxylate lyase activity","MF",1,0,1,1
"GO:0017168","5-oxoprolinase (ATP-hydrolyzing) activity","MF",1,0,1,1
"GO:0042083","5,10-methylenetetrahydrofolate-dependent methyltransferase activity","MF",1,0,1,1
"GO:0043540","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex","CC",1,0,1,1
"GO:0003874","6-pyruvoyltetrahydropterin synthase activity","MF",1,0,1,1
"GO:0047598","7-dehydrocholesterol reductase activity","MF",1,0,1,1
"GO:0044717","8-hydroxy-dADP phosphatase activity","MF",1,0,1,1
"GO:0044716","8-oxo-GDP phosphatase activity","MF",1,0,1,1
"GO:0008775","acetate CoA-transferase activity","MF",1,0,1,1
"GO:1900620","acetate ester biosynthetic process","BP",1,0,1,1
"GO:0047603","acetoacetyl-CoA hydrolase activity","MF",1,0,1,1
"GO:0004042","acetyl-CoA:L-glutamate N-acetyltransferase activity","MF",1,0,1,1
"GO:0008292","acetylcholine biosynthetic process","BP",1,0,1,1
"GO:0047224","acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity","MF",1,0,1,1
"GO:0047225","acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity","MF",1,0,1,1
"GO:0047609","acetylputrescine deacetylase activity","MF",1,0,1,1
"GO:0017096","acetylserotonin O-methyltransferase activity","MF",1,0,1,1
"GO:0047611","acetylspermidine deacetylase activity","MF",1,0,1,1
"GO:0061750","acid sphingomyelin phosphodiesterase activity","MF",1,0,1,1
"GO:0044736","acid-sensing ion channel activity","MF",1,0,1,1
"GO:0090425","acinar cell differentiation","BP",1,0,1,1
"GO:0047613","aconitate decarboxylase activity","MF",1,0,1,1
"GO:0031289","actin phosphorylation","BP",1,0,1,1
"GO:0031247","actin rod assembly","BP",1,0,1,1
"GO:0046715","active borate transmembrane transporter activity","MF",1,0,1,1
"GO:0038102","activin receptor antagonist activity","MF",1,0,1,1
"GO:0000916","actomyosin contractile ring contraction","BP",1,0,1,1
"GO:0035485","adenine/guanine mispair binding","MF",1,0,1,1
"GO:0046086","adenosine biosynthetic process","BP",1,0,1,1
"GO:0010855","adenylate cyclase inhibitor activity","MF",1,0,1,1
"GO:0010854","adenylate cyclase regulator activity","MF",1,0,1,1
"GO:0086024","adenylate cyclase-activating adrenergic receptor signaling pathway involved in positive regulation of heart rate","BP",1,0,1,1
"GO:0140200","adenylate cyclase-activating adrenergic receptor signaling pathway involved in regulation of heart rate","BP",1,0,1,1
"GO:0061811","ADP-ribosyl cyclase activity","MF",1,0,1,1
"GO:0035801","adrenal cortex development","BP",1,0,1,1
"GO:0035802","adrenal cortex formation","BP",1,0,1,1
"GO:1990409","adrenomedullin binding","MF",1,0,1,1
"GO:0043390","aflatoxin B1 metabolic process","BP",1,0,1,1
"GO:0106105","Ala-tRNA(Thr) hydrolase activity","MF",1,0,1,1
"GO:0047635","alanine-oxo-acid transaminase activity","MF",1,0,1,1
"GO:0030144","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity","MF",1,0,1,1
"GO:0000009","alpha-1,6-mannosyltransferase activity","MF",1,0,1,1
"GO:0031695","alpha-2B adrenergic receptor binding","MF",1,0,1,1
